intento: 11 tiempo: 0.02 [0.0227243625895424 0.00157760744221911 0.00210960049097729 0.00233342224290616 0.00276550632324296 0.00209518314557511 0.00241246663222752 0.00267449711233663 0.00206713770515769;0.00157760744221911 0.0226302077856679 0.00225895400060062 0.0029592072324231 0.00254080494674395 0.00240810847432017 0.00269758493678512 0.00261524007422482 0.00222322920061214;0.00210960049097729 0.00225895400060062 0.0232792133281069 0.00317232821728276 0.00275570067490008 0.00247922699082923 0.00297011099413609 0.00216605639704866 0.00280969391213649;0.00233342224290616 0.0029592072324231 0.00317232821728276 0.0238592908793724 0.00291509514628155 0.0028273677804052 0.00308964272772256 0.00270734936191966 0.00257978538631413;0.00276550632324296 0.00254080494674395 0.00275570067490008 0.00291509514628155 0.0240623878220477 0.00328238604866815 0.00297174098858112 0.00322388167388113 0.00304112352384358;0.00209518314557511 0.00240810847432017 0.00247922699082923 0.0028273677804052 0.00328238604866815 0.0233809546603874 0.00276534088471865 0.00280154853060134 0.00244441841384239;0.00241246663222752 0.00269758493678512 0.00297011099413609 0.00308964272772256 0.00297174098858112 0.00276534088471865 0.0224452316816216 0.00313226304901546 0.00222162596721045;0.00267449711233663 0.00261524007422482 0.00216605639704866 0.00270734936191966 0.00322388167388113 0.00280154853060134 0.00313226304901546 0.0234775797218394 0.0022770547800216;0.00206713770515769 0.00222322920061214 0.00280969391213649 0.00257978538631413 0.00304112352384358 0.00244441841384239 0.00222162596721045 0.0022770547800216 0.0226219403450549]
intento: 12 tiempo: 0.02 [0.0228858617496056 0.00286235611817403 0.00252289368711448 0.00286452625120019 0.00328567885003227 0.00225960274105186 0.00212246501914249 0.00220107869138032 0.00200437979112168;0.00286235611817403 0.0225671997666561 0.00202286514932052 0.00300916507205083 0.00226822900634986 0.00203593315109548 0.00202473834917508 0.00209845226754675 0.00212556186013365;0.00252289368711448 0.00202286514932052 0.0224167046971694 0.00181518374740148 0.00276409639905834 0.00219529213140625 0.00104089859827757 0.00171855721066818 0.00202823305403359;0.00286452625120019 0.00300916507205083 0.00181518374740148 0.0241830060699073 0.00329526435537755 0.00217145175999273 0.00258043163954894 0.00278334757911943 0.0025328775254116;0.00328567885003227 0.00226822900634986 0.00276409639905834 0.00329526435537755 0.024047175457408 0.00249981251375532 0.00227279529827197 0.00237650474538257 0.00279689702221691;0.00225960274105186 0.00203593315109548 0.00219529213140625 0.00217145175999273 0.00249981251375532 0.0236191970813012 0.00249890598418466 0.00192575418772538 0.00176183558284557;0.00212246501914249 0.00202473834917508 0.00104089859827757 0.00258043163954894 0.00227279529827197 0.00249890598418466 0.0220486971402489 0.00268509896500247 0.00181421431801717;0.00220107869138032 0.00209845226754675 0.00171855721066818 0.00278334757911943 0.00237650474538257 0.00192575418772538 0.00268509896500247 0.0235424667873932 0.00232229881839165;0.00200437979112168 0.00212556186013365 0.00202823305403359 0.0025328775254116 0.00279689702221691 0.00176183558284557 0.00181421431801717 0.00232229881839165 0.0221715146321024]
intento: 13 tiempo: 0.021 [0.0240149707701824 0.0021945527126963 0.00240883622438982 0.00208933553435733 0.0027201991690938 0.00172302087943609 0.00354187900055069 0.00263750568791682 0.00263017064972502;0.0021945527126963 0.0223185588236518 0.00146754020624777 0.00159772036630627 0.00190082176174213 0.00177112649402382 0.00182318813778811 0.0025647087545238 0.00236625032840436;0.00240883622438982 0.00146754020624777 0.0221796134665656 0.00167252468071193 0.00278669571848306 0.00188576361188629 0.00213056367310059 0.00165567887889073 0.00248837185013296;0.00208933553435733 0.00159772036630627 0.00167252468071193 0.0226089057063787 0.00223358294165922 0.00182427182114015 0.00202469081071246 0.00216975164320062 0.00197521817046057;0.0027201991690938 0.00190082176174213 0.00278669571848306 0.00223358294165922 0.0226352039407054 0.00199034685219903 0.00232449700306796 0.00276695382244588 0.0025075576485917;0.00172302087943609 0.00177112649402382 0.00188576361188629 0.00182427182114015 0.00199034685219903 0.0221034343187093 0.00223680974421309 0.00191508796919211 0.00248640058921055;0.00354187900055069 0.00182318813778811 0.00213056367310059 0.00202469081071246 0.00232449700306796 0.00223680974421309 0.0237723486099558 0.00307806271513541 0.0025726537295556;0.00263750568791682 0.0025647087545238 0.00165567887889073 0.00216975164320062 0.00276695382244588 0.00191508796919211 0.00307806271513541 0.0238339093345613 0.00241016118131431;0.00263017064972502 0.00236625032840436 0.00248837185013296 0.00197521817046057 0.0025075576485917 0.00248640058921055 0.0025726537295556 0.00241016118131431 0.0229463272501344]
intento: 14 tiempo: 0.02 [0.0222230830022997 0.00235536810146741 0.00240745293293142 0.00197432247088125 0.00223300919796361 0.00190241057881767 0.00234660040921798 0.00151844954098405 0.00177052888788355;0.00235536810146741 0.0237361614362291 0.00241248241687496 0.00284010070318397 0.00279050044970215 0.00251220754842379 0.00263777573460802 0.00265739907382397 0.00187436980588273;0.00240745293293142 0.00241248241687496 0.0229855309222301 0.00273214372645326 0.00296022832104134 0.00270931170126767 0.0023215491996973 0.0020501768507952 0.00192626326066205;0.00197432247088125 0.00284010070318397 0.00273214372645326 0.0222772081622816 0.00304647839344523 0.0022273110870818 0.00235580058378855 0.00218878992178593 0.00203438781416942;0.00223300919796361 0.00279050044970215 0.00296022832104134 0.00304647839344523 0.0229393642263456 0.00296961808514634 0.00216871105333375 0.00240670724136407 0.00220246387896164;0.00190241057881767 0.00251220754842379 0.00270931170126767 0.0022273110870818 0.00296961808514634 0.0229635542345187 0.00220740552516868 0.00148082203312296 0.00221717457240899;0.00234660040921798 0.00263777573460802 0.0023215491996973 0.00235580058378855 0.00216871105333375 0.00220740552516868 0.0229362535991019 0.00187283733490918 0.00249264939980053;0.00151844954098405 0.00265739907382397 0.0020501768507952 0.00218878992178593 0.00240670724136407 0.00148082203312296 0.00187283733490918 0.0230292197132849 0.00157518033556437;0.00177052888788355 0.00187436980588273 0.00192626326066205 0.00203438781416942 0.00220246387896164 0.00221717457240899 0.00249264939980053 0.00157518033556437 0.0225898378764195]
intento: 15 tiempo: 0.02 [0.0233727540467972 0.00243475249851597 0.00258896008740957 0.00250931584888259 0.00243118395317303 0.00195849536704967 0.00296654434547031 0.00238697120995967 0.0025951909076809;0.00243475249851597 0.0229317286382721 0.00184782131097071 0.00224976573030822 0.00185456657508915 0.00175072314970071 0.00245241549371696 0.00201252951645229 0.00225417461605034;0.00258896008740957 0.00184782131097071 0.0241353156032171 0.00272317902021336 0.0029371345245696 0.00267529388873422 0.00248347208484868 0.00249985914123677 0.00276974432313853;0.00250931584888259 0.00224976573030822 0.00272317902021336 0.0225282728634757 0.00234480756693892 0.00203172959251997 0.00230549253917131 0.00213708958600362 0.00278148336854132;0.00243118395317303 0.00185456657508915 0.0029371345245696 0.00234480756693892 0.0230820742290337 0.00264663647452842 0.00311479653222619 0.00193989291218156 0.00254944391789712;0.00195849536704967 0.00175072314970071 0.00267529388873422 0.00203172959251997 0.00264663647452842 0.0226071546543498 0.0028775522146194 0.00242615571496716 0.00159459572893207;0.00296654434547031 0.00245241549371696 0.00248347208484868 0.00230549253917131 0.00311479653222619 0.0028775522146194 0.0228828623209362 0.00201128644629881 0.0029664504315371;0.00238697120995967 0.00201252951645229 0.00249985914123677 0.00213708958600362 0.00193989291218156 0.00242615571496716 0.00201128644629881 0.0225441552882067 0.00223057886536141;0.0025951909076809 0.00225417461605034 0.00276974432313853 0.00278148336854132 0.00254944391789712 0.00159459572893207 0.0029664504315371 0.00223057886536141 0.0240785590386641]
intento: 16 tiempo: 0.02 [0.0233025413931781 0.00184663308144171 0.00247960782229034 0.00247005454339852 0.00254951465441383 0.00240135065651251 0.00188322988429621 0.00248288848036572 0.00266572095380311;0.00184663308144171 0.0231093497911906 0.00343460456532274 0.00186833907024882 0.00232880519392035 0.00227500692580317 0.00258810791159092 0.00256347652233277 0.0026130948231425;0.00247960782229034 0.00343460456532274 0.024130649901271 0.00247004445126769 0.00245497055346975 0.00257442052888111 0.00267597055340778 0.00236852539116949 0.00343142706777486;0.00247005454339852 0.00186833907024882 0.00247004445126769 0.023637897182972 0.00259353219775797 0.00232946744205902 0.00275995678017632 0.00236034887386594 0.00293825775139947;0.00254951465441383 0.00232880519392035 0.00245497055346975 0.00259353219775797 0.0232025348068709 0.00213399490951322 0.00173950643342405 0.00224454990651305 0.00242326424344036;0.00240135065651251 0.00227500692580317 0.00257442052888111 0.00232946744205902 0.00213399490951322 0.023193898893601 0.0023123021271579 0.0023459464160399 0.00239582343494708;0.00188322988429621 0.00258810791159092 0.00267597055340778 0.00275995678017632 0.00173950643342405 0.0023123021271579 0.0233331551875337 0.00220106465430425 0.00179346256698508;0.00248288848036572 0.00256347652233277 0.00236852539116949 0.00236034887386594 0.00224454990651305 0.0023459464160399 0.00220106465430425 0.0227037174907098 0.00232013530422869;0.00266572095380311 0.0026130948231425 0.00343142706777486 0.00293825775139947 0.00242326424344036 0.00239582343494708 0.00179346256698508 0.00232013530422869 0.0235243038064324]
intento: 17 tiempo: 0.02 [0.0239309730992048 0.00246140628203789 0.00297005579384978 0.00182872794086146 0.00200286517486487 0.00217271092139714 0.0025714460866585 0.00237556632389013 0.00221050654386317;0.00246140628203789 0.0234349542996087 0.00315310220434548 0.00335329285319026 0.00218094620322975 0.00285489137839347 0.00212432263041315 0.0027676236039472 0.00288121573965329;0.00297005579384978 0.00315310220434548 0.0234071393767316 0.00254400014731146 0.00236372351301416 0.00265096918651383 0.00225121390271734 0.00352730706624251 0.00297239597612737;0.00182872794086146 0.00335329285319026 0.00254400014731146 0.0239210645463448 0.00247644297896618 0.00272424189643577 0.00266178754287728 0.00311113559470185 0.00261529643282728;0.00200286517486487 0.00218094620322975 0.00236372351301416 0.00247644297896618 0.0237376641705493 0.00194915345446861 0.0024587540140202 0.00212606969305529 0.00230293863026006;0.00217271092139714 0.00285489137839347 0.00265096918651383 0.00272424189643577 0.00194915345446861 0.0225445302307894 0.00234949409093722 0.00255072419087806 0.00183603141557057;0.0025714460866585 0.00212432263041315 0.00225121390271734 0.00266178754287728 0.0024587540140202 0.00234949409093722 0.0222066248451345 0.00237761530516306 0.00179149219236892;0.00237556632389013 0.0027676236039472 0.00352730706624251 0.00311113559470185 0.00212606969305529 0.00255072419087806 0.00237761530516306 0.023173322141902 0.00261388920025016;0.00221050654386317 0.00288121573965329 0.00297239597612737 0.00261529643282728 0.00230293863026006 0.00183603141557057 0.00179149219236892 0.00261388920025016 0.0230270536030894]
intento: 18 tiempo: 0.021 [0.0232316020871012 0.00287924388723442 0.00255286791823055 0.00227113718169833 0.00235947304730194 0.00229717057151303 0.00194705962847761 0.00193035405147197 0.00220194393202108;0.00287924388723442 0.0245972035059263 0.00251596186594086 0.00244642723279096 0.00263207963535334 0.00260507278403542 0.00216045632047037 0.00250194020935039 0.00301559651580578;0.00255286791823055 0.00251596186594086 0.0232051044255691 0.00238076059449096 0.00157059992765944 0.00240353343628478 0.00231550881494414 0.00249760595966164 0.00267816505475917;0.00227113718169833 0.00244642723279096 0.00238076059449096 0.0230480451341038 0.00188407406765607 0.00294666537923156 0.00184846198714256 0.00232248300887905 0.00283956533654771;0.00235947304730194 0.00263207963535334 0.00157059992765944 0.00188407406765607 0.023349859466168 0.00185542938727273 0.00237508762247266 0.00177159380413089 0.00180579383637102;0.00229717057151303 0.00260507278403542 0.00240353343628478 0.00294666537923156 0.00185542938727273 0.0230318489550686 0.00193575075332442 0.00162555797050878 0.00291496041444678;0.00194705962847761 0.00216045632047037 0.00231550881494414 0.00184846198714256 0.00237508762247266 0.00193575075332442 0.0225984515561073 0.00207850500863704 0.00287341032893279;0.00193035405147197 0.00250194020935039 0.00249760595966164 0.00232248300887905 0.00177159380413089 0.00162555797050878 0.00207850500863704 0.0220531796525093 0.00252643175914665;0.00220194393202108 0.00301559651580578 0.00267816505475917 0.00283956533654771 0.00180579383637102 0.00291496041444678 0.00287341032893279 0.00252643175914665 0.0230504379004033]
intento: 19 tiempo: 0.02 [0.0244835391190721 0.00220341275406176 0.00282181996677129 0.00256530922007097 0.00174418912613063 0.00262653199753517 0.00249961991521145 0.0031691689151844 0.00260847361126589;0.00220341275406176 0.0231968817565794 0.00265867441557491 0.00250063562437079 0.00184458137782462 0.00188242994517397 0.00214272371433077 0.00317254428131558 0.0026506937571286;0.00282181996677129 0.00265867441557491 0.022969387992445 0.00260289927091462 0.00186593328270892 0.00197148229282785 0.00203780421273892 0.00241303693420524 0.00274208864235899;0.00256530922007097 0.00250063562437079 0.00260289927091462 0.0240370469437939 0.00265945837150032 0.00273108881947502 0.00172452705242283 0.00218678580028266 0.0026487471617488;0.00174418912613063 0.00184458137782462 0.00186593328270892 0.00265945837150032 0.0231125211363823 0.0025419497980062 0.00157126507057803 0.00263100815928241 0.00219578720626183;0.00262653199753517 0.00188242994517397 0.00197148229282785 0.00273108881947502 0.0025419497980062 0.0227708352554057 0.00210691144386641 0.00228739569724647 0.00245194692950413;0.00249961991521145 0.00214272371433077 0.00203780421273892 0.00172452705242283 0.00157126507057803 0.00210691144386641 0.0229565616422928 0.00250554859647133 0.00264803848683931;0.0031691689151844 0.00317254428131558 0.00241303693420524 0.00218678580028266 0.00263100815928241 0.00228739569724647 0.00250554859647133 0.0236180336090485 0.0027122203420369;0.00260847361126589 0.0026506937571286 0.00274208864235899 0.0026487471617488 0.00219578720626183 0.00245194692950413 0.00264803848683931 0.0027122203420369 0.0240836251419377]
intento: 20 tiempo: 0.021 [0.0238025865501147 0.00218192044844495 0.00240593204824055 0.00272122235858201 0.00237375420122748 0.0024642915514568 0.00176143608430218 0.00247696607454499 0.00203663200449541;0.00218192044844495 0.0229300142588766 0.00169622092426783 0.00263583497519223 0.00230853737494294 0.00260558206811679 0.0020989487653768 0.00227282138174106 0.00159124529859918;0.00240593204824055 0.00169622092426783 0.0233073807601979 0.00242966688380808 0.00239612585255176 0.0024132454516254 0.00250961625998039 0.00223740556000669 0.0024007437979954;0.00272122235858201 0.00263583497519223 0.00242966688380808 0.0230122240870403 0.00189747058605582 0.00268381941255362 0.00291174161028425 0.00278591666630705 0.00227024863438891;0.00237375420122748 0.00230853737494294 0.00239612585255176 0.00189747058605582 0.0224364566377779 0.00195458286224687 0.0017344048447462 0.00145748692239303 0.00248478367461928;0.0024642915514568 0.00260558206811679 0.0024132454516254 0.00268381941255362 0.00195458286224687 0.0240682789471292 0.00221126859018692 0.00202943986259249 0.00278890558092998;0.00176143608430218 0.0020989487653768 0.00250961625998039 0.00291174161028425 0.0017344048447462 0.00221126859018692 0.0220721537592379 0.00150556154477862 0.00202335471032548;0.00247696607454499 0.00227282138174106 0.00223740556000669 0.00278591666630705 0.00145748692239303 0.00202943986259249 0.00150556154477862 0.0223211064247139 0.00224637221809549;0.00203663200449541 0.00159124529859918 0.0024007437979954 0.00227024863438891 0.00248478367461928 0.00278890558092998 0.00202335471032548 0.00224637221809549 0.0222778458028053]
intento: 21 tiempo: 0.02 [0.0235055908403001 0.0024156634941562 0.0022799974663799 0.00234047062237175 0.0028150884844256 0.00182494490569156 0.00234696186202744 0.00221206577192931 0.00263194718035081;0.0024156634941562 0.022872924360742 0.00201952035170408 0.00296921598605392 0.00250097869380403 0.00268161712430571 0.00281395100797419 0.00168735204590768 0.00258964934002957;0.0022799974663799 0.00201952035170408 0.0235484934450355 0.00214359077819607 0.00304320681792534 0.00221770919046299 0.00298236925900011 0.00214632503980216 0.00180762474736647;0.00234047062237175 0.00296921598605392 0.00214359077819607 0.0238274474664728 0.00303441190621187 0.00205357898620416 0.0030741074487423 0.00166779200043423 0.00226528611956099;0.0028150884844256 0.00250097869380403 0.00304320681792534 0.00303441190621187 0.0239689177953573 0.00235331210167451 0.00327498185808914 0.00294821094447836 0.00252901206229126;0.00182494490569156 0.00268161712430571 0.00221770919046299 0.00205357898620416 0.00235331210167451 0.0228896644011825 0.00321923552788948 0.0017240077580925 0.00227518144308351;0.00234696186202744 0.00281395100797419 0.00298236925900011 0.0030741074487423 0.00327498185808914 0.00321923552788948 0.0240194778948755 0.00226543325985239 0.00242337641926419;0.00221206577192931 0.00168735204590768 0.00214632503980216 0.00166779200043423 0.00294821094447836 0.0017240077580925 0.00226543325985239 0.0233927218575249 0.00235003103439129;0.00263194718035081 0.00258964934002957 0.00180762474736647 0.00226528611956099 0.00252901206229126 0.00227518144308351 0.00242337641926419 0.00235003103439129 0.0234560097728174]
intento: 22 tiempo: 0.02 [0.0235565694023931 0.00200381562071202 0.00126888720278894 0.00174758714014254 0.00148390821842827 0.00233480757135085 0.00192912362737527 0.00159402130346777 0.00150628786324572;0.00200381562071202 0.0223444465093004 0.00178587472849727 0.002330451411165 0.00200755945721337 0.00247726775053504 0.00232376402143794 0.00182408531808854 0.00173122700831942;0.00126888720278894 0.00178587472849727 0.0233161988643459 0.00249827877983935 0.00173377193232014 0.00221672353244238 0.00191212890791172 0.00212050806958425 0.00180232487447477;0.00174758714014254 0.002330451411165 0.00249827877983935 0.0235897068279057 0.00176543468972758 0.00218584727262529 0.00203433573832748 0.00208572831977775 0.00224540452636955;0.00148390821842827 0.00200755945721337 0.00173377193232014 0.00176543468972758 0.0225520308435265 0.00194055461565662 0.00236100517569308 0.00174792847841848 0.00134268889689699;0.00233480757135085 0.00247726775053504 0.00221672353244238 0.00218584727262529 0.00194055461565662 0.0237116452967133 0.00213396287569728 0.00243134195892576 0.00185063575489227;0.00192912362737527 0.00232376402143794 0.00191212890791172 0.00203433573832748 0.00236100517569308 0.00213396287569728 0.0220073242585659 0.00178381758721368 0.00170233512229094;0.00159402130346777 0.00182408531808854 0.00212050806958425 0.00208572831977775 0.00174792847841848 0.00243134195892576 0.00178381758721368 0.0232333009541166 0.00208926733029495;0.00150628786324572 0.00173122700831942 0.00180232487447477 0.00224540452636955 0.00134268889689699 0.00185063575489227 0.00170233512229094 0.00208926733029495 0.0221826386986943]
intento: 23 tiempo: 0.021 [0.0235649631095245 0.0022381183556876 0.00317866672666051 0.0022995639900358 0.00259153127713512 0.003076270234624 0.00201268569740237 0.00214792366274611 0.00298074493301222;0.0022381183556876 0.0230649545990688 0.00197799328748388 0.00154602025877069 0.00243208975979349 0.00214044086816196 0.00160047341217868 0.00233017122097276 0.00176904565030008;0.00317866672666051 0.00197799328748388 0.0232807390013806 0.00201023189893188 0.00258060063790969 0.00295584069659214 0.00217976712672246 0.00241781531537277 0.00220808354092118;0.0022995639900358 0.00154602025877069 0.00201023189893188 0.0233727121135694 0.00280089757439173 0.00223061457281515 0.00215525275885035 0.00167702109636505 0.0016505494485931;0.00259153127713512 0.00243208975979349 0.00258060063790969 0.00280089757439173 0.0229121897290905 0.00230902019299243 0.00185002124193073 0.00212434875669907 0.00305253091127353;0.003076270234624 0.00214044086816196 0.00295584069659214 0.00223061457281515 0.00230902019299243 0.0234149483832956 0.00169000806032268 0.00175451445547916 0.00220155309355273;0.00201268569740237 0.00160047341217868 0.00217976712672246 0.00215525275885035 0.00185002124193073 0.00169000806032268 0.0232673194834129 0.00134406906076639 0.00189018164438594;0.00214792366274611 0.00233017122097276 0.00241781531537277 0.00167702109636505 0.00212434875669907 0.00175451445547916 0.00134406906076639 0.0234038072727589 0.00217161507764626;0.00298074493301222 0.00176904565030008 0.00220808354092118 0.0016505494485931 0.00305253091127353 0.00220155309355273 0.00189018164438594 0.00217161507764626 0.0220453330807998]
intento: 24 tiempo: 0.021 [0.0224332819377513 0.00181348887770278 0.00226273281459799 0.0022690071528996 0.00208328219195321 0.00223590961403256 0.00218333720713856 0.00203104509265024 0.00205298672489323;0.00181348887770278 0.0225553376525816 0.00181317734277673 0.00175591154192553 0.00154788221313584 0.00216715510431965 0.00211597021244311 0.00222031680961317 0.00156788209416029;0.00226273281459799 0.00181317734277673 0.0224542621857922 0.00192983752516218 0.00195984673898131 0.00266567129556109 0.00175308189885787 0.00169831312389911 0.00173069542226021;0.0022690071528996 0.00175591154192553 0.00192983752516218 0.0234958784886732 0.00227578357321849 0.0024707434993631 0.0015955646059382 0.00174066886967941 0.00162720926465663;0.00208328219195321 0.00154788221313584 0.00195984673898131 0.00227578357321849 0.0229165070500413 0.00241976402148381 0.00200619011478449 0.00152451752759194 0.00111634812873416;0.00223590961403256 0.00216715510431965 0.00266567129556109 0.0024707434993631 0.00241976402148381 0.023633082046624 0.00217928681667568 0.00293418781373467 0.00215631843030814;0.00218333720713856 0.00211597021244311 0.00175308189885787 0.0015955646059382 0.00200619011478449 0.00217928681667568 0.0233846381249472 0.00225734666064095 0.00218451252871477;0.00203104509265024 0.00222031680961317 0.00169831312389911 0.00174066886967941 0.00152451752759194 0.00293418781373467 0.00225734666064095 0.0236069056271081 0.00211149981397347;0.00205298672489323 0.00156788209416029 0.00173069542226021 0.00162720926465663 0.00111634812873416 0.00215631843030814 0.00218451252871477 0.00211149981397347 0.0230997474015833]
intento: 25 tiempo: 0.02 [0.0234681247577657 0.00173779457892088 0.00216457613070608 0.00205049203195381 0.00153467049914245 0.00159017888420636 0.00279534085715326 0.00249755290409658 0.0022703698003852;0.00173779457892088 0.0223162434091524 0.00170418884404802 0.00169059779026363 0.00146706196806779 0.00169197613184093 0.00227238897127321 0.00279645020687342 0.00247711769035748;0.00216457613070608 0.00170418884404802 0.0235187936277181 0.00211928630465368 0.00161286192137616 0.00156711267034703 0.00292366857793329 0.00201942952398348 0.00240609037989205;0.00205049203195381 0.00169059779026363 0.00211928630465368 0.0221423338267763 0.00211285143260488 0.00146128120732519 0.00235863474579921 0.00228839328727659 0.00157494709363248;0.00153467049914245 0.00146706196806779 0.00161286192137616 0.00211285143260488 0.0220083670377503 0.00194538234106348 0.00182306861002446 0.00208032829947955 0.00165777522760733;0.00159017888420636 0.00169197613184093 0.00156711267034703 0.00146128120732519 0.00194538234106348 0.0221331375517636 0.00216616731694479 0.00221180361018232 0.00242497183364034;0.00279534085715326 0.00227238897127321 0.00292366857793329 0.00235863474579921 0.00182306861002446 0.00216616731694479 0.0231003501045025 0.00230452754853136 0.00262461045477135;0.00249755290409658 0.00279645020687342 0.00201942952398348 0.00228839328727659 0.00208032829947955 0.00221180361018232 0.00230452754853136 0.0229789919831702 0.0024380740321948;0.0022703698003852 0.00247711769035748 0.00240609037989205 0.00157494709363248 0.00165777522760733 0.00242497183364034 0.00262461045477135 0.0024380740321948 0.023783769678111]
intento: 26 tiempo: 0.02 [0.0236167536744696 0.00250579878177927 0.00230910372888194 0.00282231069569932 0.00349065373923049 0.00280911897152324 0.00250385146619911 0.00259320159244238 0.00233407751707853;0.00250579878177927 0.0237509595761701 0.00153282729388767 0.00232404198748169 0.0017375589076866 0.00279099592158937 0.00211173291572311 0.00226875165190957 0.00202764366905362;0.00230910372888194 0.00153282729388767 0.0224884563090987 0.00216205886326786 0.00279891752080587 0.00237560948720325 0.00207516830364806 0.00239868751231922 0.00195109395828441;0.00282231069569932 0.00232404198748169 0.00216205886326786 0.0224813691520938 0.00206111847332895 0.00254606529691261 0.00204670695545764 0.00254264368121358 0.00157086561123673;0.00349065373923049 0.0017375589076866 0.00279891752080587 0.00206111847332895 0.0241052260550375 0.00272118236057401 0.00266986710367577 0.00260667902962475 0.00264325930585171;0.00280911897152324 0.00279099592158937 0.00237560948720325 0.00254606529691261 0.00272118236057401 0.0238056489780697 0.00226435348537591 0.0023259342046447 0.00196645867882867;0.00250385146619911 0.00211173291572311 0.00207516830364806 0.00204670695545764 0.00266986710367577 0.00226435348537591 0.0231211619495084 0.00247909884723333 0.00241738681090315;0.00259320159244238 0.00226875165190957 0.00239868751231922 0.00254264368121358 0.00260667902962475 0.0023259342046447 0.00247909884723333 0.022753844370627 0.00273860748737489;0.00233407751707853 0.00202764366905362 0.00195109395828441 0.00157086561123673 0.00264325930585171 0.00196645867882867 0.00241738681090315 0.00273860748737489 0.0220960597820945]
intento: 27 tiempo: 0.02 [0.0246348949809554 0.00316474486467507 0.00271621831600335 0.00292660147266875 0.00323221104636995 0.00323606288201073 0.00273669851915457 0.00257856577845983 0.00235778745899726;0.00316474486467507 0.0238344385263311 0.0028328031154287 0.00212120796988068 0.00227373727751912 0.00273044092468321 0.00204142679562528 0.00188742670482382 0.00179637024638823;0.00271621831600335 0.0028328031154287 0.0240321985145661 0.00149630138943038 0.00260549619864646 0.00278463514089784 0.00186076323498309 0.0024920432545197 0.00231556399796291;0.00292660147266875 0.00212120796988068 0.00149630138943038 0.0235738948434394 0.00259776043609898 0.00296988932407056 0.00210354135946354 0.0018948872603148 0.00249145726183033;0.00323221104636995 0.00227373727751912 0.00260549619864646 0.00259776043609898 0.0237000472706798 0.00271417332337798 0.0022669030990166 0.00198413536344074 0.00253114508587416;0.00323606288201073 0.00273044092468321 0.00278463514089784 0.00296988932407056 0.00271417332337798 0.0232138265014782 0.003027813867273 0.00253637027615616 0.00255026039602218;0.00273669851915457 0.00204142679562528 0.00186076323498309 0.00210354135946354 0.0022669030990166 0.003027813867273 0.022728788918308 0.00213833041715833 0.00192883830091165;0.00257856577845983 0.00188742670482382 0.0024920432545197 0.0018948872603148 0.00198413536344074 0.00253637027615616 0.00213833041715833 0.0235103615291056 0.00186344920804014;0.00235778745899726 0.00179637024638823 0.00231556399796291 0.00249145726183033 0.00253114508587416 0.00255026039602218 0.00192883830091165 0.00186344920804014 0.0222868868108195]
intento: 28 tiempo: 0.02 [0.0230028466929961 0.0026928296499934 0.0025240175686672 0.00196604383653919 0.00233529419482329 0.00294869181494423 0.00206270316813875 0.00253884727746629 0.00257465401592974;0.0026928296499934 0.0223291726463534 0.00155806657512373 0.00175292739227676 0.00270930401730559 0.00158691947223723 0.00141287695911321 0.00240338997229995 0.0016304756167436;0.0025240175686672 0.00155806657512373 0.0243404327938431 0.00260265752741948 0.00220717013370504 0.00306568947918911 0.00200227354761394 0.00278729842033571 0.00151496392614308;0.00196604383653919 0.00175292739227676 0.00260265752741948 0.0227680833114831 0.00302118971344638 0.00195025354903016 0.00193747540631804 0.00238467140148673 0.00202046050525787;0.00233529419482329 0.00270930401730559 0.00220717013370504 0.00302118971344638 0.0245490565986911 0.00304022032027046 0.00284383619972905 0.00299387415958994 0.00187794381039474;0.00294869181494423 0.00158691947223723 0.00306568947918911 0.00195025354903016 0.00304022032027046 0.0243046822366144 0.00190164564748631 0.00221631359178245 0.00185404578259709;0.00206270316813875 0.00141287695911321 0.00200227354761394 0.00193747540631804 0.00284383619972905 0.00190164564748631 0.022608485961558 0.002362027190305 0.00185937064569347;0.00253884727746629 0.00240338997229995 0.00278729842033571 0.00238467140148673 0.00299387415958994 0.00221631359178245 0.002362027190305 0.0229009251167493 0.00176772970595006;0.00257465401592974 0.0016304756167436 0.00151496392614308 0.00202046050525787 0.00187794381039474 0.00185404578259709 0.00185937064569347 0.00176772970595006 0.0221333567202615]
